"Category,Item number,Barcode,Description,Proof,Bottle size (ml),Case quantity,Bottle price,Case price,TPR,Bailment Number"
"Straight Bourbon Whiskies,28033,815079020862,Brown Sugar Bourbon 103,103,750,12.00,22.50,270.00,No,554"
"Straight Bourbon Whiskies,20158,818844020685,Old Camp Wolf Moon Whiskey,80,750,12.00,18.60,223.20,No,395"
"Straight Bourbon Whiskies,86952,849806001640,Not Your Fathers Bourbon,86,750,6.00,22.50,135.00,No,528"
"Straight Bourbon Whiskies,26263,850826008212,Foundry Single Malt Whiskey,80,750,6.00,29.99,179.94,No,566"
"Straight Bourbon Whiskies,26220,850995005845,Jeppson''s Bourbon,100,750,12.00,20.01,240.12,No,641"
"Straight Bourbon Whiskies,18604,854396005220,High West,92,750,6.00,31.50,189.00,No,115"
"Straight Bourbon Whiskies,19905,854647008338,Nefarious Bourbon Whiskey,86,750,6.00,26.25,157.50,No,626"
"Straight Bourbon Whiskies,27832,854781004500,Iowa Distilling Company Straight Bourbon Whiskey,90,750,6.00,29.93,179.58,No,154"
"Straight Bourbon Whiskies,27479,855037005036,Cody Road Bourbon,90,750,6.00,28.76,172.56,No,306"
"Straight Bourbon Whiskies,28019,855037005371,Cody Road Bourbon Mini,90,50,6.00,22.50,135.00,No,306"
"Straight Bourbon Whiskies,21184,856581006142,Rabbit Hole Dareringer Shery Bourbon Cask,93,750,6.00,59.97,359.82,No,370"
"Straight Bourbon Whiskies,26737,856750008243,Sir Winston Bourbon,93,750,6.00,33.35,200.10,No,578"
"Straight Bourbon Whiskies,17206,859824001300,Cedar Ridge Bourbon,80,750,6.00,27.15,162.90,No,125"
"Straight Bourbon Whiskies,100672,859824001461,Cedar Ridge American Whiskey Sampler Collection,86,200,6.00,33.75,202.50,No,125"
"Straight Bourbon Whiskies,27369,859824001676,Cedar Ridge Port Cask Finished Bourbon,94,750,6.00,38.25,229.50,No,125"
"Straight Bourbon Whiskies,17205,859824001799,Cedar Ridge Bourbon,80,200,12.00,9.00,108.00,No,125"
"Straight Bourbon Whiskies,27849,859824001805,Cedar Ridge Reserve Bourbon,92,750,6.00,38.21,229.26,No,125"
"Straight Rye Whiskies,27060,039383006507,Michters US*1 Kentucky Straight Single Barrel Rye,85,750,6.00,33.14,198.84,No,287"
"Straight Rye Whiskies,27056,080686010401,Jim Beam Rye,90,750,12.00,20.25,243.00,No,065"
"Straight Rye Whiskies,27189,080686012146,Basil Hayden Dark Rye,80,750,6.00,35.43,212.58,No,065"
"Straight Rye Whiskies,26495,080686012337,Basil Hayden''s 10 Year Rye,80,750,6.00,52.50,315.00,No,065"
"Straight Rye Whiskies,27048,080686016083,Knob Creek Rye,100,750,6.00,30.00,180.00,No,065"
"Straight Rye Whiskies,27066,080686436409,Old Overholt Rye,80,750,12.00,17.31,207.72,No,065"
"Straight Rye Whiskies,27130,081128000646,Woodford Reserve Rye,90,750,6.00,33.74,202.44,No,085"
"Straight Rye Whiskies,27025,082000752967,Bulleit 95 Rye,90,750,12.00,24.75,297.00,No,260"
"Straight Rye Whiskies,27026,082000752974,Bulleit 95 Rye,90,""1,000"",12.00,30.74,368.88,No,260"
"Straight Rye Whiskies,27037,082000759454,George Dickel Rye,90,750,12.00,20.25,243.00,No,260"
"Straight Rye Whiskies,27181,082184003459,Jack Daniels Tennessee Rye,90,750,12.00,23.36,280.32,No,085"
"Straight Rye Whiskies,27100,088004139940,Sazerac Rye,90,750,6.00,25.41,152.46,No,421"
"Straight Rye Whiskies,27171,088352131702,Minor Case Straight Rye,90,750,6.00,30.00,180.00,No,434"
"Straight Rye Whiskies,101142,096749002856,Larceny  VAP w/Glass and Flask,92,750,6.00,20.25,121.50,No,259"
"Straight Rye Whiskies,18096,096749141326,Evan Williams 1783,86,750,12.00,16.49,197.88,No,259"
"Straight Rye Whiskies,26858,720815920026,Templeton 4YR Rye,80,375,12.00,14.99,179.88,No,255"
"Straight Rye Whiskies,27102,720815920101,Templeton 4YR Rye,80,750,6.00,27.14,162.84,No,255"
"Straight Rye Whiskies,27175,720815920149,Templeton 4YR Rye,80,""1,000"",6.00,31.50,189.00,No,255"
"Straight Rye Whiskies,27125,720815920231,Templeton 6YR Rye,92,750,6.00,34.13,204.78,No,255"
"Straight Rye Whiskies,26859,720815920248,Templeton 4YR Rye,80,""1,750"",6.00,36.99,221.94,No,255"
"Straight Rye Whiskies,26781,720815921030,Templeton Rye Rare Cask Strength,114,750,6.00,44.99,269.94,No,255"
"Straight Rye Whiskies,26726,720815921238,Templeton Rye Maple Cask Finish Whiskey,92,750,6.00,26.25,157.50,No,255"
"Straight Rye Whiskies,27126,721059967501,Russells Reserve Rye 6YR,90,750,6.00,31.50,189.00,No,619"
"Straight Rye Whiskies,27051,736211596093,James E. Pepper 1776 Straight Rye Whiskey ''100 Proof'',100,750,6.00,24.50,147.00,No,886"
"Straight Rye Whiskies,15180,793573797940,WhistlePig 10YR,100,750,6.00,58.76,352.56,No,214"
"Straight Rye Whiskies,26665,811538018395,Tincup Rye Whiskey,90,750,12.00,20.63,247.56,No,395"
"Straight Rye Whiskies,15187,850001901116,WhistlePig 6 Year PiggyBack,97,750,6.00,37.50,225.00,No,214"
"Straight Rye Whiskies,27145,851460002253,WhistlePig Old World 12YR,86,750,6.00,96.26,577.56,No,214"
"Straight Rye Whiskies,15320,851460002369,WhistlePig Straight Rye Whiskey 15YR,92,750,3.00,187.50,562.50,No,214"
"Straight Rye Whiskies,15181,851460002642,WhistlePig 10YR Mini,100,50,4.00,107.87,431.48,No,214"
"Straight Rye Whiskies,27040,854396005008,High West Double Rye,92,750,6.00,31.50,189.00,No,115"
"Straight Rye Whiskies,27094,854396005022,High West Rendezvous Rye,92,750,6.00,56.25,337.50,No,115"
"Straight Rye Whiskies,26661,854647008321,Nefarious Rye Whiskey,86,750,6.00,26.25,157.50,No,626"
"Straight Rye Whiskies,26496,854647008666,Burn the Boats Rye Whiskey,80,750,6.00,26.25,157.50,No,626"
"Straight Rye Whiskies,27027,855037005043,Cody Road Rye,80,750,6.00,28.76,172.56,No,306"
"Straight Rye Whiskies,27138,855037005104,Cody Road Single Barrel Rye,92,750,6.00,37.50,225.00,No,306"
"Straight Rye Whiskies,26700,855037005562,Cody Road Rye Mini,80,50,6.00,22.50,135.00,No,306"
"Straight Rye Whiskies,26543,855810007066,OBTAINIUM Polish Rye,117,750,12.00,43.28,519.36,No,525"
"Straight Rye Whiskies,13730,856442005154,Mastersons 10YR Straight Rye,90,750,6.00,63.51,381.06,No,978"
"Straight Rye Whiskies,17531,858506004264,Copper Cross Single Barrel Straight Bourbon,90,750,6.00,22.50,135.00,No,229"
"Straight Rye Whiskies,26571,858506004271,Copper Cross Single Barrel Straight Rye,90,750,6.00,22.50,135.00,No,229"
"Straight Rye Whiskies,27014,859824001584,Cedar Ridge Malted Rye,86,750,6.00,29.51,177.06,No,125"
"Straight Rye Whiskies,27022,859824001584,Bulleit 95 Rye,90,""1,750"",6.00,41.25,247.50,No,260"
"Straight Rye Whiskies,26770,859824001751,Cedar Ridge Malted Rye,86,200,12.00,9.00,108.00,No,125"
"Straight Rye Whiskies,26667,865674000158,Rabbit Hole Boxergrail Straight Rye Whiskey,95,750,6,37.47,224.82,No,370"
"Temporary & Specialty Packages,63762,085592159312,Tarantula Ready To Drink Blue Margarita,20,""1,750"",6.00,13.11,78.66,No,300"
"Temporary & Specialty Packages,100568,080686000099,Bourbon County Pack,80,375,6.00,33.00,198.00,No,065"
"Temporary & Specialty Packages,24574,080686011293,Little Book Chapter 4 Lessons Honored,123,750,6.00,93.75,562.50,No,065"
"Temporary & Specialty Packages,100941,081753832636,Hennessy XO 2020 EOY Ice Experience VAP,80,750,6.00,149.99,899.94,No,420"
"Temporary & Specialty Packages,101025,081753832957,Hennessy V.S.O.P 2020 EOY Manhattan VAP,80,750,6.00,46.49,278.94,No,420"
"Temporary & Specialty Packages,101232,081753832964,Ardbeg AN OA 6 750ml Smoker VAP,93,750,6.00,42.74,256.44,No,420"
"Temporary & Specialty Packages,5955,081753833404,Glenmorangie Cake,92,750,6.00,74.99,449.94,No,420"
"Temporary & Specialty Packages,4248,081753833688,Ardbeg Arrrdbeg 6 750ml Naked,104,750,6.00,134.99,809.94,No,420"
"Temporary & Specialty Packages,100855,085246500002,Maker''s Mark Generations Tri-Pack,110,375,3.00,63.00,189.00,No,065"
"Temporary & Specialty Packages,19498,085246501566,Maker''s Mark 101,101,750,6.00,28.50,171.00,No,065"
"Temporary & Specialty Packages,38580,085254600367,Wisconsin Club Vodka,80,""1,000"",12.00,5.63,67.56,No,209"
"Temporary & Specialty Packages,40055,856065002431,Deep Eddy Lemon,70,""1,750"",6.00,21.75,130.50,No,259"
"Temporary & Specialty Packages,68009,086767705136,Baileys Apple Pie,34,750,12.00,24.74,296.88,No,260"
"Temporary & Specialty Packages,21589,088004005511,EH Taylor Jr SIngle Barrel,100,750,6.00,50.01,300.06,No,421"
"Temporary & Specialty Packages,17913,096749002870,Elijah  Craig Toasted Barrel,94,750,6.00,37.50,225.00,No,259"
"Temporary & Specialty Packages,26243,726959913887,Midnight Ritual,89,750,6.00,45.50,273.00,No,566"
"Temporary & Specialty Packages,100997,812459014503,Bird Dog Flavored Party Pail,80,50,1.00,45.00,45.00,No,492"
"Temporary & Specialty Packages,100983,818844020722,1800 Silver Tequila 750ml w/ 1800 Coconut 200ml,80,750,6.00,23.19,139.14,No,395"
"Temporary & Specialty Packages,100978,818844020739,Bushmills Whiskey 750ml w/ Irish Coffee Glass,80,750,6.00,20.99,125.94,No,395"
"Temporary & Specialty Packages,101239,850001901642,WhistlePig Rye Piglets Mini,100,50,12.00,15.00,180.00,No,214"
"Temporary & Specialty Packages,23514,855810007042,Distillers Handshake,100,750,12.00,41.63,499.56,No,525"
"Temporary & Specialty Packages,24890,855810007097,Des Moines Strong,99,750,12.00,41.63,499.56,No,525"
"Temporary & Specialty Packages,73065,890355001551,RumChata Peppermint Bark,28,750,12,19.5,234,No,305"
"Temporary & Specialty Packages,103123,080368015410,Mozart Chocolate Liqueur w/1 Branded Tumbler Glass,34,750,6.00,22.50,135.00,No,338"
"Temporary & Specialty Packages,100808,080368533006,Barenjager Honey w/Collins Cocktail Glass,70,750,6.00,22.38,134.28,No,338"
"Temporary & Specialty Packages,65963,080368937026,Mozart Chocolate Cream Pumpkin Spice Liqueur,34,750,6.00,22.50,135.00,No,338"
"Temporary & Specialty Packages,647,080432109359,Kahlua w/Absolut 50ml & Glass,40,800,6.00,16.49,98.94,No,370"
"Temporary & Specialty Packages,100843,080432400630,Glenlivet 12YR w/14YR 50ml,80,800,12.00,36.71,440.52,No,370"
"Temporary & Specialty Packages,1016,080432900703,Glenlivet w/2 Glasses,80,750,6.00,35.97,215.82,No,370"
"Temporary & Specialty Packages,101049,080480008413,FLAVORED RUMS MULTI PACK,70,50,4.00,37.35,149.40,No,035"
"Temporary & Specialty Packages,100577,080480984212,Bacardi Reserva Ocho & Diez Pack,80,""1,500"",3.00,46.08,138.24,No,035"
"Temporary & Specialty Packages,101043,080480985660,BOMBAY SAPPHIRE WITH TONIC PACK,94,375,6.00,7.64,45.84,No,035"
"Temporary & Specialty Packages,101021,080480985684,DEWAR''S 12 YR WITH GINGER ALE PACK,80,750,6.00,38.25,229.50,No,035"
"Temporary & Specialty Packages,101044,080480985769,CAZADORES REPOSADO WITH MARGARITA MIX,80,750,6.00,21.00,126.00,No,035"
"Temporary & Specialty Packages,21244,080660001142,1792 Single Barrel Bourbon,99,750,6.00,31.50,189.00,No,055"
"Temporary & Specialty Packages,4055,080660776057,Caravella Limoncello w/Glass,56,750,6.00,16.88,101.28,No,055"
"Temporary & Specialty Packages,16906,080686011408,Bookers Beaten Biscuits,127,750,6.00,63.75,382.50,No,065"
"Temporary & Specialty Packages,101126,080686021742,Jim Beam Flavors 50ML Variety Pack,65,50,12.00,7.50,90.00,No,065"
"Temporary & Specialty Packages,100856,081128001063,Old Forester OldFsh w/ 2oz Syrup,100,750,12.00,17.70,212.40,No,085"
"Temporary & Specialty Packages,699,081128001506,Woodford Reserve w/Glass,90,750,6.00,33.74,202.44,No,085"
"Temporary & Specialty Packages,20378,081128002657,Old Forester Single Barrel,100,750,6.00,34.98,209.88,No,085"
"Temporary & Specialty Packages,20380,081128002664,Old Forester Single Barrel Barrel Proof,90,750,6.00,55.97,335.82,No,085"
"Temporary & Specialty Packages,22219,081128022280,Woodford Reserve Kentucky Derby 2020,90,""1,000"",6.00,39.74,238.44,No,085"
"Temporary & Specialty Packages,100663,081753831318,Belvedere Pure Jar VAP,80,750,6.00,25.73,154.38,No,420"
"Temporary & Specialty Packages,48198,081753831639,Hennessy VSOP Privilege Old Fashioned w/Jigger,80,750,6.00,46.49,278.94,No,420"
"Temporary & Specialty Packages,100740,081753831677,Ardbeg 10YR w/2 Outdoor Mugs,92,750,6.00,41.24,247.44,No,420"
"Temporary & Specialty Packages,5953,081753832407,Glenmorangie Grand Vintage 1996,86,750,1.00,618.74,618.74,No,420"
"Temporary & Specialty Packages,101140,081753832834,Ardbeg Blaaack General Release,92,750,6.00,89.99,539.94,No,420"
"Temporary & Specialty Packages,101024,081753832841,Belvedere Pure 6 750ml Cutting Board VAP,80,750,6.00,22.49,134.94,No,420"
"Temporary & Specialty Packages,100854,081753833251,Ardbeg 19 YO 6 750ml GB 2020 Edition,92,750,6.00,224.99,""1,349.94"",No,420"
"Temporary & Specialty Packages,77955,082000005322,""Smirnoff Red, White & Berry Mini"",60,50,12.00,11.21,134.52,No,260"
"Temporary & Specialty Packages,68010,082000005582,Baileys Strawberries & Cream Mini,34,50,4.00,44.70,178.80,No,260"
"Temporary & Specialty Packages,77956,082000778639,""Smirnoff Red, White & Berry"",60,750,12.00,12.38,148.56,No,260"
"Temporary & Specialty Packages,10802,082000782919,Crown Royal Peach,70,750,12.00,24.89,298.68,No,260"
"Temporary & Specialty Packages,77994,082000788102,""Smirnoff Red, White & Berry"",60,""1,750"",6.00,22.13,132.78,No,260"
"Temporary & Specialty Packages,100700,082000790877,Crown Royal Deluxe w/50ml Vanilla & 50ml Apple,80,850,6.00,23.39,140.34,No,260"
"Temporary & Specialty Packages,26673,082000790969,Spirits of the Apocalypse The Walking Dead Bourbon,94,750,12.00,26.24,314.88,No,260"
"Temporary & Specialty Packages,72911,082000792659,Captain Morgan Orange Vanilla Twist,60,750,12.00,13.59,163.08,No,260"
"Temporary & Specialty Packages,159,082184001172,Jack Daniels Tennessee Fire w/2 Glasses,70,750,6.00,23.36,140.16,No,085"
"Temporary & Specialty Packages,74782,082184056110,Jack Daniels Winter Jack,30,750,12.00,15.51,186.12,No,085"
"Temporary & Specialty Packages,100148,082184087008,Jack Daniels Single Barrel w/Snifter Glass,94,750,6.00,41.39,248.34,No,085"
"Temporary & Specialty Packages,470,082184090466,Jack Daniels w/Glass,80,750,6.00,23.36,140.16,No,085"
"Temporary & Specialty Packages,101084,082184205020,Jack Daniel''s Holiday Calendar Pack,77,50,3.00,45.00,135.00,No,085"
"Temporary & Specialty Packages,2511,082928399824,Di Amore Amaretto w/2 Glasses,42,750,6.00,9.00,54.00,No,055"
"Temporary & Specialty Packages,101141,083089000161,Jagermeister Sustainable Mug VAP,70,750,6.00,19.50,117.00,No,192"
"Temporary & Specialty Packages,1272,083664872473,Tullamore Dew Crock,80,750,6.00,26.22,157.32,No,240"
"Temporary & Specialty Packages,15911,083664873999,Tullamore Dew Cider Cask,80,750,12.00,22.50,270.00,No,240"
"Temporary & Specialty Packages,100800,084279003146,Glen Moray 12YR w/2 Glasses,80,750,6.00,30.00,180.00,No,421"
"Temporary & Specialty Packages,43845,084279978833,Rondiaz Coconut Rum,42,""1,750"",6.00,15.75,94.50,No,322"
"Temporary & Specialty Packages,101028,085000023341,RumHaven VAP,42,750,6.00,12.75,76.50,No,205"
"Temporary & Specialty Packages,19490,085246501122,Makers Mark Bespoke,90,750,6.00,30.00,180.00,No,065"
"Temporary & Specialty Packages,37055,085316863006,Game Time Vodka,80,750,6.00,16.50,99.00,No,163"
"Temporary & Specialty Packages,41942,085592138683,360 Bing Cherry Mini,70,50,6.00,6.45,38.70,No,300"
"Temporary & Specialty Packages,100215,085592155352,Tequila Rose w/2 Shot Glasses,30,750,6.00,16.50,99.00,No,300"
"Temporary & Specialty Packages,63767,085592159510,Tarantula Strawberry Margarita,20,""1,750"",6.00,13.11,78.66,No,300"
"Temporary & Specialty Packages,63765,085592159718,Tarantula Lime Margarita,20,""1,750"",6.00,12.30,73.80,No,300"
"Temporary & Specialty Packages,36962,856065002073,Deep   Eddy  Vodka Mini,80,50,1.00,75.60,75.60,No,259"
"Temporary & Specialty Packages,2229,086036205602,Christian Bros Holiday Nog,20,750,12.00,6.71,80.52,No,259"
"Temporary & Specialty Packages,2226,086036205619,Christian Bros Holiday Nog,20,""1,750"",6.00,14.19,85.14,No,259"
"Temporary & Specialty Packages,57070,088004015695,Benchmark Egg Nog,30,750,12.00,6.00,72.00,No,421"
"Temporary & Specialty Packages,76438,088004016630,Old St. Nick''s Egg Nog,25,""1,750"",6.00,10.97,65.82,No,421"
"Temporary & Specialty Packages,64418,088076183728,Ciroc Summer Watermelon,70,750,12.00,24.74,296.88,No,260"
"Temporary & Specialty Packages,101201,088320007091,JAJA BLANCO TEQUILA GIFT SET W/ MEME GAME,80,750,6.00,31.50,189.00,No,460"
"Temporary & Specialty Packages,82018,088352132778,Arrow Super Cinnamon Schnapps Mini,100,50,12.00,7.41,88.92,No,434"
"Temporary & Specialty Packages,100603,088352133782,Ezra Brooks Bourbon Cream w/Tumbler,25,750,6.00,11.25,67.50,No,434"
"Temporary & Specialty Packages,62920,089000016952,Mr Boston Holiday Nog,30,750,12.00,5.46,65.52,No,055"
"Temporary & Specialty Packages,100165,089540496054,Malibu 1.75L w/Dole Pineapple Juice,42,""1,750"",3.00,25.49,76.47,Yes,370"
"Temporary & Specialty Packages,17919,096749000074,Elijah Craig  Small Batch,94,""1,750"",6.00,41.25,247.50,No,259"
"Temporary & Specialty Packages,80145,096749003693,Fultons Harvest Pumpkin Liqueur,25,750,12.00,8.15,97.80,No,259"
"Temporary & Specialty Packages,59101,096749021918,Evan Williams Egg Nog,30,""1,750"",6.00,12.75,76.50,No,259"
"Temporary & Specialty Packages,59100,096749025336,Evan Williams Egg Nog,30,750,12.00,6.71,80.52,No,259"
"Temporary & Specialty Packages,43078,096749086443,Admiral Nelson''s Coconut,42,""1,750"",6.00,17.25,103.50,No,259"
"Temporary & Specialty Packages,17917,096749472215,Elijah Craig  Barrel Proof,132,750,6.00,45.00,270.00,No,259"
"Temporary & Specialty Packages,27016,096749702756,Rittenhouse Rye Whiskey,100,750,12.00,18.75,225.00,No,259"
"Temporary & Specialty Packages,65156,649188900551,Grand Marnier Cuvee Louis Alexandre,80,750,6.00,52.50,315.00,No,619"
"Temporary & Specialty Packages,100813,721059001373,Frangelico w/French Press,80,750,6.00,21.75,130.50,No,619"
"Temporary & Specialty Packages,100040,721059002622,Grand Marnier Cordon Rouge w/2 Shot Glasses,80,750,6.00,34.97,209.82,No,619"
"Temporary & Specialty Packages,100440,721059017503,Skyy Vodka 1.75L with Infusion Watermelon 50ml Lug-On,80,""1,750"",6.00,22.50,135.00,No,619"
"Temporary & Specialty Packages,100246,767707012964,Kerrygold Irish Cream Liqueur w/2 Glasses,34,750,6.00,19.26,115.56,No,255"
"Temporary & Specialty Packages,4001,811538011600,Jose Cuervo Gold w/1L Classic Margarita Mix,80,750,6.00,16.61,99.66,No,395"
"Temporary & Specialty Packages,643,811538012591,Jose Cuervo Especial Silver w/1L Classic Margarita Mix,80,750,6.00,16.61,99.66,No,395"
"Temporary & Specialty Packages,100077,811538014588,Kraken Rum w/ Tiki Glass,94,750,6.00,15.68,94.08,No,395"
"Temporary & Specialty Packages,100844,811538019361,Pendleton Canadian Whiskey w/Belt Buckle,80,""1,750"",6.00,37.50,225.00,No,395"
"Temporary & Specialty Packages,100943,812459014404,Bird Dog Black Cherry with Shot Glasses VAP,80,750,6.00,15.00,90.00,No,492"
"Temporary & Specialty Packages,37182,835229010833,Absolut Juice Pear and Elderflower Edition,70,750,6.00,13.49,80.94,No,370"
"Temporary & Specialty Packages,100793,850001901154,WhistlePig 18 Year Double Malt,92,750,3.00,300.00,900.00,No,214"
"Temporary & Specialty Packages,100702,850005399247,Western Son Original 1.75L w/2-50mls,80,""1,750"",5.00,22.55,112.75,No,521"
"Temporary & Specialty Packages,27380,850047003065,ANGELS ENVY RYE,100,750,6.00,67.49,404.94,No,035"
"Temporary & Specialty Packages,15179,851460002116,WhistlePig 10YR 375,100,375,12.00,30.00,360.00,No,214"
"Temporary & Specialty Packages,86748,856011004052,Ole Smoky Blackberry Moonshine,40,750,6.00,18.75,112.50,No,346"
"Temporary & Specialty Packages,100294,856065002226,Deep Eddy w/Thermos,80,750,6.00,13.50,81.00,No,259"
"Temporary & Specialty Packages,36790,856592006032,Blood Sweat Tears Vodka,80,750,6.00,19.23,115.38,No,305"
"Tennessee Whiskies,26707,040232379123,Uncle Nearest 1884 Small Batch Whiskey,90,750,6.00,39.99,239.94,No,368"
"Tennessee Whiskies,26966,040232555442,Uncle Nearest 1856 Aged Whiskey,100,750,6.00,44.00,264.00,No,368"
"Tennessee Whiskies,26934,079753002098,Title 21 Rye,90,750,6.00,22.50,135.00,No,538"
"Tennessee Whiskies,86672,082184000328,Jack Daniels Tennessee Honey,70,""1,000"",12.00,28.34,340.08,No,085"
"Tennessee Whiskies,86670,082184000335,Jack Daniels Tennessee Honey,70,750,12.00,23.36,280.32,No,085"
"Tennessee Whiskies,86669,082184000342,Jack Daniels Tennessee Honey,70,375,24.00,11.25,270.00,No,085"
"Tennessee Whiskies,86673,082184000618,Jack Daniels Tennessee Honey,70,""1,750"",6.00,46.02,276.12,No,085"
"Tennessee Whiskies,86693,082184001165,Jack Daniels Tennessee Fire,70,""1,000"",12.00,28.34,340.08,No,085"
"Tennessee Whiskies,86692,082184001172,Jack Daniels Tennessee Fire,70,750,12.00,23.36,280.32,No,085"
"Tennessee Whiskies,86694,082184001219,Jack Daniels Tennessee Fire,70,""1,750"",6.00,46.02,276.12,No,085"
"Tennessee Whiskies,86698,082184001561,Jack Daniels Tennessee Fire,70,375,24.00,11.25,270.00,No,085"
"Tennessee Whiskies,26800,082184001608,Jack Daniels 27 Gold,80,750,6.00,74.97,449.82,No,085"
"Tennessee Whiskies,308,082184002094,Jack Daniels 4YR Rye Single Barrel,94,750,6.00,41.24,247.44,No,085"
